idade,renda,tipo_moradia,tempo_emprego,finalidade_emp,score_emp,valor_emp,tx_jr_emp,perc_comp_renda,hist_inad,hist_credito,inad
31,75000,ALUGADA,5.0,REFORMA,A,11100,6.03,0.15,N,5,0
27,78000,FINANCIADA,6.0,LAZER,D,15275,16.89,0.2,N,6,0
33,34000,ALUGADA,17.0,RENEGOCIACAO,D,11175,14.96,0.33,N,8,1
30,30809,ALUGADA,1.0,EDUCACAO,B,11200,11.99,0.36,N,7,1
34,33500,ALUGADA,0.0,LAZER,B,11200,12.21,0.33,N,9,1
28,78000,FINANCIADA,5.0,RENEGOCIACAO,A,12000,5.79,0.15,N,5,0
31,34800,ALUGADA,7.0,RENEGOCIACAO,C,11200,13.23,0.32,S,7,1
29,34900,ALUGADA,2.0,SAUDE,B,11200,9.99,0.32,N,10,1
33,35000,ALUGADA,5.0,SAUDE,B,11200,10.36,0.32,N,9,1
31,35000,ALUGADA,3.0,SAUDE,B,11200,11.12,0.32,N,6,1
27,78000,FINANCIADA,0.0,REFORMA,A,5000,5.42,0.06,N,7,0
30,78000,FINANCIADA,2.0,EDUCACAO,B,20000,11.11,0.26,N,5,0
31,78000,FINANCIADA,9.0,REFORMA,A,5000,5.79,0.06,N,10,0
31,78000,FINANCIADA,6.0,LAZER,B,8000,10.0,0.1,N,6,0
35,78000,FINANCIADA,9.0,RENEGOCIACAO,A,10000,6.54,0.13,N,8,0
27,78000,FINANCIADA,2.0,SAUDE,B,7000,9.62,0.09,N,6,0
28,78000,PROPRIA,12.0,SAUDE,A,5250,5.79,0.07,N,10,0
30,78000,FINANCIADA,2.0,EDUCACAO,B,10800,10.36,0.14,N,9,0
33,45600,ALUGADA,0.0,RENEGOCIACAO,A,11200,5.79,0.25,N,8,0
31,46000,ALUGADA,4.0,RENEGOCIACAO,C,11200,14.27,0.24,S,6,0
28,46739,ALUGADA,0.0,SAUDE,C,11200,13.48,0.24,N,8,0
27,72000,FINANCIADA,11.0,PESSOAL,B,5000,11.86,0.07,N,10,1
27,78000,PROPRIA,3.0,SAUDE,D,12000,15.58,0.15,N,7,0
28,48000,ALUGADA,1.0,PESSOAL,C,11200,14.26,0.23,N,6,0
32,78000,FINANCIADA,5.0,RENEGOCIACAO,A,5400,7.88,0.07,N,6,0
30,46800,ALUGADA,7.0,EDUCACAO,C,11200,13.98,0.24,S,7,1
33,55259,ALUGADA,15.0,EDUCACAO,D,11200,17.49,0.2,N,5,0
35,40000,PROPRIA,3.0,PESSOAL,C,11325,15.96,0.28,S,10,0
29,78000,FINANCIADA,13.0,LAZER,C,10000,12.73,0.13,N,7,0
29,60000,ALUGADA,2.0,LAZER,C,11200,14.22,0.19,S,10,0
27,78000,PROPRIA,4.0,LAZER,B,6000,12.18,0.08,N,10,0
27,78000,FINANCIADA,1.0,LAZER,A,5125,8.59,0.07,N,8,0
33,78000,FINANCIADA,3.0,SAUDE,B,20000,12.18,0.26,N,8,0
27,78000,PROPRIA,2.0,PESSOAL,A,15000,8.94,0.19,N,7,0
28,63000,ALUGADA,1.0,EDUCACAO,C,11200,12.99,0.18,S,7,0
35,72000,FINANCIADA,2.0,EDUCACAO,E,20000,16.7,0.28,S,9,1
32,63800,ALUGADA,6.0,REFORMA,D,11200,14.74,0.18,N,8,0
34,60500,ALUGADA,3.0,RENEGOCIACAO,D,11200,15.62,0.19,S,10,1
29,61200,FINANCIADA,2.0,SAUDE,F,15000,17.58,0.21,N,5,1
33,70000,ALUGADA,0.0,EDUCACAO,A,11200,8.94,0.16,N,6,0
30,72000,FINANCIADA,5.0,REFORMA,B,7500,9.76,0.1,N,9,1
30,69000,ALUGADA,3.0,EDUCACAO,B,11200,12.42,0.16,N,6,1
30,75000,ALUGADA,6.0,SAUDE,C,11200,13.16,0.15,S,5,0
32,78096,FINANCIADA,4.0,EDUCACAO,B,10000,10.99,0.13,N,5,0
34,74000,ALUGADA,3.0,EDUCACAO,C,11200,11.66,0.15,N,10,1
35,78252,FINANCIADA,19.0,LAZER,D,30000,17.58,0.38,N,8,0
35,83000,ALUGADA,19.0,PESSOAL,B,11200,10.65,0.13,N,10,0
28,85000,ALUGADA,7.0,RENEGOCIACAO,B,11200,9.91,0.13,N,10,0
29,78300,FINANCIADA,1.0,LAZER,F,10000,18.09,0.13,S,9,0
34,78301,FINANCIADA,6.0,RENEGOCIACAO,A,17000,6.62,0.22,N,9,0
32,78400,FINANCIADA,2.0,EDUCACAO,B,1200,10.0,0.02,N,5,0
31,78408,FINANCIADA,10.0,LAZER,B,15000,12.18,0.19,N,8,0
30,78411,OUTROS,15.0,LAZER,B,15850,11.14,0.2,N,5,0
28,78465,PROPRIA,9.0,LAZER,B,14000,11.36,0.18,N,10,0
27,101000,ALUGADA,2.0,RENEGOCIACAO,B,11200,10.99,0.11,N,6,0
31,79050,ALUGADA,7.0,SAUDE,C,11200,13.99,0.12,N,8,1
35,78750,FINANCIADA,3.0,RENEGOCIACAO,C,10750,12.23,0.14,N,8,0
35,78862,FINANCIADA,14.0,EDUCACAO,D,25000,12.49,0.32,S,9,0
29,42000,ALUGADA,1.0,SAUDE,B,11300,9.99,0.27,N,5,0
35,56472,ALUGADA,5.0,REFORMA,D,11300,14.42,0.2,N,7,0
28,78996,FINANCIADA,10.0,REFORMA,C,12000,13.16,0.15,S,5,0
33,43200,ALUGADA,6.0,RENEGOCIACAO,A,11350,7.88,0.26,N,7,0
31,35000,ALUGADA,1.0,LAZER,A,11400,6.91,0.33,N,8,1
31,79000,FINANCIADA,14.0,RENEGOCIACAO,C,20000,13.49,0.25,N,6,0
30,79000,FINANCIADA,11.0,RENEGOCIACAO,C,20000,13.72,0.25,N,10,0
27,52500,ALUGADA,7.0,PESSOAL,A,11425,7.51,0.22,N,7,0
27,79000,FINANCIADA,4.0,PESSOAL,A,9000,6.76,0.11,N,10,0
30,79000,FINANCIADA,14.0,PESSOAL,A,7500,7.14,0.09,N,8,0
27,79000,FINANCIADA,11.0,REFORMA,D,2875,14.59,0.04,S,10,0
32,30000,ALUGADA,1.0,SAUDE,B,11450,9.99,0.38,N,6,1
27,73000,FINANCIADA,0.0,REFORMA,B,10500,11.83,0.14,N,6,1
28,79000,FINANCIADA,4.0,LAZER,D,2000,16.0,0.03,S,10,0
34,79000,FINANCIADA,1.0,PESSOAL,A,4800,9.32,0.06,N,6,0
30,79000,FINANCIADA,3.0,REFORMA,A,6000,9.63,0.08,N,8,0
31,79000,FINANCIADA,1.0,RENEGOCIACAO,A,5000,8.0,0.06,N,9,0
29,40000,ALUGADA,7.0,PESSOAL,A,11450,8.49,0.29,N,5,0
30,65000,ALUGADA,14.0,PESSOAL,C,11475,13.72,0.18,N,6,0
28,22188,ALUGADA,9.0,EDUCACAO,A,11500,8.49,0.52,N,5,1
31,79100,FINANCIADA,4.0,SAUDE,A,19150,6.99,0.24,N,7,0
33,79112,FINANCIADA,17.0,LAZER,B,4000,10.36,0.05,N,6,0
28,25200,ALUGADA,5.0,PESSOAL,D,11500,14.46,0.46,S,6,1
27,79200,PROPRIA,1.0,REFORMA,E,15000,17.14,0.19,N,8,0
27,30000,ALUGADA,2.0,LAZER,B,11500,10.36,0.38,N,6,1
30,79416,FINANCIADA,12.0,SAUDE,C,6000,13.49,0.08,S,8,0
27,30000,ALUGADA,6.0,LAZER,B,11500,10.36,0.38,N,7,1
33,79440,FINANCIADA,12.0,SAUDE,C,5525,13.85,0.07,S,9,0
30,32000,ALUGADA,15.0,LAZER,C,11500,15.23,0.36,N,6,1
29,32000,ALUGADA,3.0,SAUDE,C,11500,14.22,0.36,N,7,1
35,79500,FINANCIADA,5.0,PESSOAL,D,9600,14.61,0.12,S,5,0
28,79536,FINANCIADA,12.0,PESSOAL,A,16425,7.9,0.21,N,8,0
27,34928,ALUGADA,1.0,REFORMA,E,11500,16.0,0.33,N,5,1
30,36000,ALUGADA,5.0,EDUCACAO,C,11500,15.27,0.32,S,8,1
32,40000,PROPRIA,2.0,LAZER,C,7000,12.68,0.17,S,10,0
28,30000,ALUGADA,0.0,SAUDE,D,11500,14.46,0.38,S,5,1
35,79750,FINANCIADA,5.0,RENEGOCIACAO,B,35000,11.99,0.44,N,5,0
27,38500,ALUGADA,0.0,RENEGOCIACAO,B,11500,12.42,0.3,N,9,0
31,79800,FINANCIADA,3.0,PESSOAL,A,5000,6.91,0.06,N,9,0
29,79800,FINANCIADA,2.0,RENEGOCIACAO,A,6000,7.14,0.08,N,8,0
32,79872,FINANCIADA,4.0,RENEGOCIACAO,C,12000,12.68,0.15,N,10,0
29,79894,FINANCIADA,7.0,LAZER,D,20000,14.96,0.25,S,10,0
33,79985,FINANCIADA,6.0,EDUCACAO,F,8000,21.36,0.1,N,5,0
28,40000,PROPRIA,2.0,LAZER,B,5000,10.0,0.13,N,5,0
35,48000,ALUGADA,3.0,SAUDE,B,11500,11.11,0.24,N,9,0
35,50000,ALUGADA,4.0,PESSOAL,B,11500,12.42,0.23,N,8,0
35,40000,PROPRIA,0.0,PESSOAL,A,5000,6.92,0.13,N,5,0
28,80000,FINANCIADA,5.0,REFORMA,B,9000,12.69,0.11,N,6,0
29,74000,ALUGADA,13.0,REFORMA,B,11500,11.71,0.16,N,10,0
32,74500,ALUGADA,1.0,LAZER,A,11500,7.05,0.15,N,8,0
33,92259,ALUGADA,2.0,EDUCACAO,B,11500,10.0,0.12,N,7,0
35,110000,ALUGADA,2.0,LAZER,B,11500,11.49,0.1,N,10,0
32,65000,ALUGADA,2.0,REFORMA,C,11600,13.49,0.18,S,8,0
34,74000,FINANCIADA,13.0,LAZER,C,10000,15.96,0.14,S,10,1
27,80000,FINANCIADA,11.0,PESSOAL,A,8500,6.03,0.11,N,6,0
32,25000,ALUGADA,4.0,SAUDE,C,11700,12.68,0.47,S,10,1
31,35000,ALUGADA,6.0,SAUDE,C,11700,13.06,0.33,N,9,1
27,44004,ALUGADA,1.0,EDUCACAO,D,11750,15.31,0.27,S,8,1
29,80000,FINANCIADA,13.0,EDUCACAO,A,10000,7.9,0.13,N,9,0
28,80000,FINANCIADA,12.0,RENEGOCIACAO,A,12000,6.03,0.15,N,6,0
27,98000,ALUGADA,3.0,EDUCACAO,C,11750,13.47,0.12,S,6,0
28,80000,PROPRIA,12.0,EDUCACAO,A,8400,7.9,0.1,N,5,0
30,80000,FINANCIADA,2.0,EDUCACAO,A,3000,6.62,0.04,N,9,0
27,80000,FINANCIADA,11.0,EDUCACAO,B,7500,11.71,0.09,N,10,0
27,80000,FINANCIADA,4.0,PESSOAL,A,6000,6.03,0.07,N,10,0
33,30000,ALUGADA,3.0,RENEGOCIACAO,B,11975,9.99,0.4,N,8,1
27,42000,ALUGADA,1.0,SAUDE,B,11975,12.53,0.29,N,6,0
31,80000,FINANCIADA,13.0,EDUCACAO,A,20000,8.9,0.25,N,10,0
33,58344,ALUGADA,5.0,LAZER,D,11975,16.29,0.21,S,9,0
27,80000,FINANCIADA,7.0,RENEGOCIACAO,B,7400,12.69,0.09,N,7,0
32,80000,FINANCIADA,15.0,LAZER,A,12000,5.99,0.15,N,8,0
30,22452,ALUGADA,2.0,LAZER,A,12000,7.29,0.53,N,5,1
29,80000,FINANCIADA,14.0,REFORMA,A,25000,7.49,0.31,N,7,0
34,80000,FINANCIADA,4.0,REFORMA,B,11000,10.99,0.14,N,6,0
27,80000,FINANCIADA,2.0,EDUCACAO,A,12000,6.99,0.15,N,6,0
28,25000,ALUGADA,1.0,SAUDE,B,12000,9.83,0.48,N,9,1
34,25200,ALUGADA,6.0,PESSOAL,C,12000,13.48,0.48,N,10,1
29,80000,FINANCIADA,5.0,SAUDE,B,22000,10.59,0.28,N,10,0
34,80000,FINANCIADA,3.0,LAZER,A,3600,5.99,0.04,N,9,0
32,80000,FINANCIADA,14.0,RENEGOCIACAO,A,15350,8.49,0.19,N,7,0
27,26237,ALUGADA,0.0,LAZER,C,12000,13.22,0.46,N,5,1
32,26400,ALUGADA,12.0,LAZER,A,12000,6.17,0.45,N,9,1
29,27000,ALUGADA,1.0,RENEGOCIACAO,D,12000,13.24,0.44,S,6,1
27,28000,ALUGADA,8.0,SAUDE,A,12000,7.51,0.43,N,9,1
30,28000,ALUGADA,5.0,PESSOAL,C,12000,14.22,0.43,N,8,1
28,28080,ALUGADA,0.0,RENEGOCIACAO,A,12000,7.88,0.43,N,5,1
31,80000,FINANCIADA,7.0,PESSOAL,B,25000,9.99,0.31,N,10,0
27,80000,FINANCIADA,6.0,SAUDE,B,23750,10.99,0.3,N,9,0
28,30000,ALUGADA,4.0,RENEGOCIACAO,A,12000,6.62,0.4,N,7,1
34,30000,ALUGADA,2.0,REFORMA,A,12000,8.9,0.4,N,8,1
29,30000,ALUGADA,0.0,PESSOAL,B,12000,10.36,0.4,N,7,1
30,80000,FINANCIADA,7.0,LAZER,B,16800,10.99,0.21,N,8,0
30,30000,ALUGADA,4.0,RENEGOCIACAO,D,12000,15.21,0.4,S,6,1
27,30000,ALUGADA,5.0,EDUCACAO,B,12000,11.36,0.4,N,9,1
28,80000,FINANCIADA,11.0,PESSOAL,A,16000,5.99,0.2,N,7,0
30,80000,FINANCIADA,1.0,EDUCACAO,B,4975,10.59,0.06,N,9,0
31,30000,ALUGADA,4.0,RENEGOCIACAO,B,12000,10.39,0.4,N,9,1
34,80000,FINANCIADA,5.0,PESSOAL,A,12000,7.49,0.15,N,9,0
34,30412,ALUGADA,4.0,SAUDE,B,12000,10.38,0.39,N,5,1
30,31200,ALUGADA,0.0,PESSOAL,E,12000,16.45,0.38,S,7,1
35,80000,PROPRIA,5.0,PESSOAL,D,15000,15.99,0.19,S,9,0
30,80000,FINANCIADA,2.0,LAZER,C,6000,14.17,0.07,S,6,0
31,74000,FINANCIADA,13.0,LAZER,C,1500,12.68,0.02,N,10,1
31,80000,FINANCIADA,4.0,REFORMA,C,16000,13.8,0.2,N,9,0
31,80000,FINANCIADA,6.0,EDUCACAO,A,12750,7.29,0.16,N,10,0
27,80000,FINANCIADA,0.0,PESSOAL,B,8000,9.63,0.1,N,6,0
28,32000,ALUGADA,12.0,RENEGOCIACAO,A,12000,7.88,0.38,N,9,1
28,32400,ALUGADA,3.0,RENEGOCIACAO,C,12000,14.26,0.37,N,10,1
29,32800,ALUGADA,13.0,SAUDE,E,12000,16.45,0.37,N,9,1
32,33000,ALUGADA,1.0,EDUCACAO,A,12000,6.54,0.36,N,8,1
28,80000,FINANCIADA,5.0,REFORMA,C,15000,14.17,0.19,N,8,0
28,80000,FINANCIADA,0.0,REFORMA,B,6500,11.11,0.08,N,7,0
27,80000,FINANCIADA,3.0,RENEGOCIACAO,B,3000,11.11,0.04,N,7,0
27,33000,ALUGADA,3.0,SAUDE,B,12000,10.75,0.36,N,5,1
28,33280,ALUGADA,6.0,PESSOAL,A,12000,7.66,0.36,N,9,1
27,80000,FINANCIADA,0.0,RENEGOCIACAO,C,10000,12.68,0.13,N,5,0
33,80000,FINANCIADA,9.0,LAZER,B,6000,11.11,0.07,N,7,0
27,80000,FINANCIADA,11.0,PESSOAL,A,16000,6.91,0.2,N,5,0
33,80000,FINANCIADA,5.0,REFORMA,D,24000,14.46,0.3,N,6,0
31,80000,FINANCIADA,4.0,REFORMA,B,12400,9.99,0.15,N,6,0
30,80000,FINANCIADA,4.0,RENEGOCIACAO,A,10750,6.17,0.13,N,5,0
28,80000,PROPRIA,1.0,SAUDE,A,3000,6.54,0.04,N,9,0
31,34000,ALUGADA,0.0,SAUDE,C,12000,13.16,0.35,S,9,1
27,80000,FINANCIADA,4.0,SAUDE,A,15000,6.54,0.19,N,8,0
31,80000,PROPRIA,13.0,SAUDE,A,12000,5.79,0.15,N,10,0
27,40000,PROPRIA,11.0,EDUCACAO,A,6400,9.32,0.16,N,6,0
29,34999,ALUGADA,2.0,SAUDE,B,12000,11.58,0.34,N,10,1
29,80000,FINANCIADA,14.0,REFORMA,D,5000,15.21,0.06,N,6,0
27,35000,ALUGADA,8.0,PESSOAL,B,12000,9.91,0.34,N,8,1
29,80000,FINANCIADA,2.0,REFORMA,A,4500,6.76,0.06,N,10,0
27,35000,ALUGADA,0.0,EDUCACAO,A,12000,7.29,0.34,N,6,1
28,80000,FINANCIADA,8.0,EDUCACAO,A,9600,7.51,0.12,N,6,0
29,74000,FINANCIADA,3.0,EDUCACAO,D,3000,16.32,0.04,N,6,1
35,36000,ALUGADA,9.0,SAUDE,D,12000,16.29,0.33,N,9,1
29,36000,ALUGADA,13.0,SAUDE,A,12000,7.49,0.33,N,10,1
29,36000,ALUGADA,6.0,LAZER,A,12000,7.49,0.33,N,7,1
27,80000,FINANCIADA,3.0,REFORMA,B,14500,10.75,0.18,N,6,0
28,36000,ALUGADA,2.0,LAZER,A,12000,5.42,0.33,N,10,1
27,80000,FINANCIADA,4.0,RENEGOCIACAO,B,24000,11.12,0.3,N,10,0
33,36000,ALUGADA,9.0,PESSOAL,A,12000,7.29,0.33,N,6,1
32,80000,FINANCIADA,6.0,EDUCACAO,A,13000,7.88,0.16,N,10,0
29,36000,ALUGADA,1.0,RENEGOCIACAO,B,12000,12.21,0.33,N,9,1
30,36400,ALUGADA,2.0,SAUDE,B,12000,10.65,0.33,N,9,1
28,80000,FINANCIADA,13.0,PESSOAL,B,21000,11.36,0.26,N,7,0
32,37076,ALUGADA,3.0,PESSOAL,B,12000,12.42,0.32,N,7,1
27,80000,FINANCIADA,1.0,RENEGOCIACAO,B,20000,11.36,0.25,N,5,0
33,80000,FINANCIADA,1.0,REFORMA,A,6000,7.88,0.07,N,10,0
29,37920,ALUGADA,2.0,PESSOAL,C,12000,13.48,0.32,S,10,1
34,80000,FINANCIADA,7.0,EDUCACAO,B,19000,10.62,0.24,N,10,0
27,38000,ALUGADA,0.0,SAUDE,A,12000,6.62,0.32,N,10,1
32,80000,PROPRIA,2.0,LAZER,B,10000,11.14,0.13,N,9,0
32,38000,ALUGADA,2.0,EDUCACAO,B,12000,12.42,0.32,N,6,1
27,80000,PROPRIA,11.0,EDUCACAO,B,5000,11.14,0.06,N,7,0
31,80000,FINANCIADA,5.0,LAZER,A,6000,7.4,0.07,N,9,0
33,80000,FINANCIADA,4.0,SAUDE,B,12000,11.14,0.15,N,6,0
29,80000,PROPRIA,0.0,LAZER,C,24000,12.87,0.3,N,9,0
29,80000,FINANCIADA,2.0,PESSOAL,A,5000,7.74,0.06,N,9,0
28,80000,FINANCIADA,1.0,PESSOAL,A,3100,7.05,0.04,N,9,0
27,39996,PROPRIA,1.0,LAZER,B,8000,12.53,0.2,N,6,0
34,62900,FINANCIADA,11.0,SAUDE,A,18000,8.94,0.24,N,5,1
28,38500,ALUGADA,2.0,PESSOAL,B,12000,10.75,0.31,N,5,1
28,80000,FINANCIADA,12.0,RENEGOCIACAO,B,12000,12.18,0.15,N,5,0
28,38643,ALUGADA,7.0,PESSOAL,B,12000,11.58,0.31,N,8,1
31,80000,FINANCIADA,6.0,EDUCACAO,B,7500,12.18,0.09,N,7,0
30,80000,FINANCIADA,14.0,LAZER,C,8000,13.92,0.1,N,8,0
29,80000,FINANCIADA,13.0,REFORMA,C,16000,12.84,0.2,S,7,0
27,80000,PROPRIA,2.0,PESSOAL,B,9000,12.21,0.11,N,8,0
28,39000,ALUGADA,0.0,RENEGOCIACAO,C,12000,12.53,0.31,S,9,1
31,80000,FINANCIADA,0.0,SAUDE,B,15000,10.95,0.19,N,8,0
28,80000,FINANCIADA,8.0,EDUCACAO,C,13000,13.47,0.16,N,5,0
30,80000,PROPRIA,0.0,PESSOAL,D,8000,15.05,0.1,N,5,0
27,62900,FINANCIADA,1.0,SAUDE,B,8000,11.46,0.11,N,8,1
28,74000,FINANCIADA,6.0,LAZER,E,7000,15.38,0.09,N,9,1
28,80000,PROPRIA,2.0,REFORMA,C,16000,11.66,0.2,S,7,0
33,80000,PROPRIA,12.0,REFORMA,C,9000,11.97,0.11,N,7,0
27,80000,FINANCIADA,11.0,EDUCACAO,A,5000,8.0,0.06,N,6,0
28,80000,FINANCIADA,1.0,REFORMA,D,20000,13.24,0.25,N,8,0
27,40000,ALUGADA,4.0,SAUDE,B,12000,12.69,0.3,N,8,0
31,40000,ALUGADA,5.0,SAUDE,B,12000,11.99,0.3,N,5,0
35,80004,FINANCIADA,2.0,PESSOAL,B,3200,11.11,0.04,N,7,0
28,40000,ALUGADA,12.0,LAZER,B,12000,11.11,0.3,N,5,0
31,80004,FINANCIADA,9.0,SAUDE,C,3500,12.61,0.04,N,10,0
27,40000,ALUGADA,8.0,SAUDE,B,12000,10.37,0.3,N,9,0
28,80004,FINANCIADA,5.0,SAUDE,A,12000,6.91,0.15,N,6,0
31,80004,FINANCIADA,9.0,SAUDE,B,5500,10.75,0.07,N,8,0
28,80004,FINANCIADA,2.0,LAZER,B,22750,11.49,0.28,N,6,0
28,34000,ALUGADA,0.0,EDUCACAO,D,12000,14.61,0.35,S,8,1
30,34000,ALUGADA,0.0,RENEGOCIACAO,C,12000,12.87,0.35,N,6,1
35,80004,FINANCIADA,0.0,RENEGOCIACAO,B,14400,10.95,0.18,N,5,0
32,40000,ALUGADA,3.0,RENEGOCIACAO,B,12000,11.89,0.3,N,10,0
30,40000,ALUGADA,13.0,EDUCACAO,B,12000,9.2,0.3,N,8,0
30,34046,ALUGADA,2.0,SAUDE,D,12000,14.96,0.35,S,6,1
32,34310,ALUGADA,2.0,LAZER,D,12000,14.96,0.35,S,8,1
30,80256,PROPRIA,11.0,LAZER,A,24000,7.49,0.3,N,7,0
34,80300,FINANCIADA,3.0,PESSOAL,C,15000,12.73,0.19,S,9,0
35,80308,FINANCIADA,3.0,RENEGOCIACAO,A,12000,7.88,0.15,N,10,0
29,41004,ALUGADA,6.0,PESSOAL,B,12000,10.0,0.29,N,7,0
29,80400,FINANCIADA,13.0,LAZER,A,8000,7.14,0.1,N,10,0
32,42000,ALUGADA,13.0,PESSOAL,A,12000,7.51,0.29,N,8,0
27,42000,ALUGADA,2.0,PESSOAL,B,12000,10.65,0.29,N,7,0
29,80496,FINANCIADA,2.0,REFORMA,C,10000,13.72,0.12,N,10,0
28,80500,FINANCIADA,4.0,RENEGOCIACAO,A,6000,7.74,0.07,N,5,0
28,80569,FINANCIADA,2.0,EDUCACAO,B,4000,9.63,0.05,N,7,0
28,42000,ALUGADA,0.0,LAZER,B,12000,11.11,0.29,N,9,0
34,80600,FINANCIADA,2.0,EDUCACAO,B,15000,12.21,0.19,N,6,0
27,36000,ALUGADA,2.0,RENEGOCIACAO,D,12000,14.09,0.33,S,10,1
31,36000,ALUGADA,4.0,EDUCACAO,B,12000,10.36,0.33,N,8,1
28,80748,FINANCIADA,5.0,SAUDE,A,5000,7.51,0.06,N,9,0
30,42000,ALUGADA,1.0,PESSOAL,B,12000,9.88,0.29,N,8,0
31,42000,ALUGADA,1.0,SAUDE,B,12000,10.99,0.29,N,9,0
33,42000,ALUGADA,3.0,RENEGOCIACAO,C,12000,13.57,0.29,N,7,0
28,81000,FINANCIADA,6.0,LAZER,A,2500,5.99,0.03,N,6,0
30,42600,ALUGADA,13.0,LAZER,B,12000,11.71,0.28,N,8,0
30,42886,ALUGADA,3.0,PESSOAL,B,12000,10.59,0.28,N,10,0
29,81000,FINANCIADA,5.0,PESSOAL,A,14000,7.66,0.17,N,9,0
27,81000,PROPRIA,4.0,LAZER,C,9000,13.43,0.11,S,9,0
32,81000,FINANCIADA,1.0,PESSOAL,B,10000,10.37,0.12,N,10,0
33,81000,PROPRIA,4.0,PESSOAL,A,12000,6.17,0.15,N,8,0
28,81000,FINANCIADA,11.0,REFORMA,A,6000,6.17,0.07,N,10,0
34,39000,PROPRIA,5.0,REFORMA,B,12000,11.99,0.31,N,6,0
29,37000,ALUGADA,4.0,REFORMA,A,12000,9.63,0.32,N,7,1
27,43200,ALUGADA,0.0,LAZER,A,12000,8.94,0.28,N,5,0
31,81000,FINANCIADA,15.0,REFORMA,A,7200,9.63,0.09,N,8,0
29,81000,FINANCIADA,1.0,RENEGOCIACAO,A,7750,9.32,0.1,N,10,0
27,81000,FINANCIADA,2.0,SAUDE,A,5500,8.0,0.07,N,8,0
29,75000,FINANCIADA,8.0,PESSOAL,C,12000,13.16,0.16,S,7,1
28,81000,FINANCIADA,0.0,LAZER,C,5000,12.53,0.06,N,9,0
33,75000,FINANCIADA,2.0,RENEGOCIACAO,B,7500,10.08,0.1,N,9,1
27,39000,PROPRIA,3.0,SAUDE,A,9600,5.79,0.25,N,10,0
28,81120,FINANCIADA,5.0,REFORMA,B,5200,11.49,0.06,N,7,0
30,81120,PROPRIA,3.0,EDUCACAO,B,18000,10.75,0.22,N,10,0
32,81204,FINANCIADA,6.0,EDUCACAO,A,3600,7.88,0.04,N,9,0
34,45000,ALUGADA,17.0,LAZER,A,12000,6.03,0.27,N,9,0
29,45000,ALUGADA,0.0,SAUDE,C,12000,12.99,0.27,S,7,0
28,45000,ALUGADA,12.0,EDUCACAO,A,12000,5.42,0.27,N,10,0
31,81600,FINANCIADA,0.0,REFORMA,C,4000,13.57,0.05,N,7,0
33,81804,FINANCIADA,4.0,RENEGOCIACAO,A,9000,8.0,0.11,N,8,0
29,75840,PROPRIA,5.0,REFORMA,G,25000,21.27,0.33,N,6,1
29,81900,FINANCIADA,13.0,LAZER,A,8000,7.66,0.1,N,10,0
32,45000,ALUGADA,9.0,SAUDE,A,12000,7.88,0.27,N,6,0
33,45000,ALUGADA,4.0,SAUDE,A,12000,7.88,0.27,N,6,0
28,81996,FINANCIADA,12.0,EDUCACAO,B,3000,12.42,0.04,N,5,0
29,39000,PROPRIA,10.0,PESSOAL,C,9000,12.72,0.23,S,9,0
35,45000,ALUGADA,3.0,SAUDE,B,12000,11.26,0.27,N,5,0
35,82000,FINANCIADA,3.0,PESSOAL,A,18800,7.51,0.23,N,10,0
29,76000,FINANCIADA,9.0,RENEGOCIACAO,D,4400,16.29,0.06,S,10,1
28,82000,FINANCIADA,3.0,REFORMA,D,25000,16.29,0.3,N,5,0
27,82000,FINANCIADA,11.0,LAZER,A,4000,7.9,0.05,N,10,0
33,82000,FINANCIADA,2.0,EDUCACAO,A,6000,7.51,0.07,N,10,0
29,82000,PROPRIA,5.0,PESSOAL,C,21000,14.65,0.26,S,5,0
27,82000,FINANCIADA,11.0,PESSOAL,A,10000,7.51,0.12,N,9,0
29,82000,FINANCIADA,5.0,SAUDE,B,20000,10.99,0.24,N,7,0
31,82000,FINANCIADA,15.0,PESSOAL,B,8000,11.99,0.1,N,5,0
29,46000,ALUGADA,4.0,SAUDE,B,12000,10.74,0.26,N,10,0
32,82000,FINANCIADA,4.0,EDUCACAO,D,8000,16.89,0.1,N,8,0
28,40000,ALUGADA,0.0,RENEGOCIACAO,E,12000,15.57,0.3,N,7,1
33,82000,FINANCIADA,2.0,PESSOAL,B,20000,10.99,0.24,N,10,0
27,82000,FINANCIADA,3.0,LAZER,A,10000,6.92,0.12,N,9,0
27,82000,FINANCIADA,0.0,LAZER,B,14000,10.0,0.17,N,7,0
28,82000,FINANCIADA,8.0,EDUCACAO,A,18000,7.66,0.22,N,9,0
31,82000,FINANCIADA,4.0,EDUCACAO,A,10000,7.29,0.12,N,5,0
32,82000,FINANCIADA,13.0,PESSOAL,B,10000,10.36,0.12,N,9,0
35,82000,FINANCIADA,4.0,REFORMA,E,10000,16.69,0.12,S,9,0
28,82000,FINANCIADA,0.0,LAZER,C,15000,12.98,0.18,S,8,0
31,82000,FINANCIADA,15.0,REFORMA,A,9000,5.42,0.11,N,9,0
29,47256,ALUGADA,5.0,LAZER,A,12000,7.29,0.25,N,8,0
29,47500,ALUGADA,0.0,PESSOAL,A,12000,8.94,0.25,N,5,0
30,82000,FINANCIADA,5.0,PESSOAL,A,5000,6.76,0.06,N,8,0
